DateValid;DISCIPLINE;ASSO_NOM;DECLARATION EN PREFECTURE;AGREMENT JEUNESSE & SPORTS;AFFILIATION FEDERALE;COMPLEMENT;EXTENSION;PERS_INTERNET;QUARTIERS;COMPLEXE;UNITE FONCTIONNELLE;NUMERO;RUE_LIBELLE;UF_CP;UF_Commune;0-3ans;3-6ans;6-12ans;12-15ans;juniors16-20ans;adultes;séniors;handicapés;corpo;geolocalisation
04/10/2011 17:39:18;pétanque;CLUB BOULISTE SOUPETARD;;;;;;;Juncasse - Argoulets;LES ARGOULETS;BOULODROME SOUPETARD;44;Rue Louis Plana;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.613511, 1.476561
04/10/2011 17:37:55;pétanque;JOYEUSE PETANQUE JOLIMONT;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.604268, 1.441019
14/01/2011 14:21:23;pétanque;JOYEUSE PETANQUE LA FAOURETTE;;;132.0;;;;Faourette;ENSEMBLE LA FAOURETTE;BOULODROME LA BOULE D'OR;;Rue de l' Ukraine;31100.0;TOULOUSE;Non;Non;Non;Non;Non;Non;Oui;Non;Non;43.579221, 1.414579
14/01/2011 14:26:45;pétanque;LARDENNE PETANQUE CLUB;;;;;;;Lardenne;EQUIPEMENTS QUARTIER LARDENNE;BOULODROME LARDENNE;11;Chemin de Rocamadour;31100.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;43.588947, 1.377681
14/01/2011 14:40:06;pétanque;LOU BOSC PETANQUE CLUB;5052.0;31AS1409;;;;;Mirail Université;COSEC MIRAIL;BOULODROME LOU BOSC RUE LAULANIE;6;Rue Ferdinand Laulanie;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.581181, 1.400522
14/01/2011 14:50:16;pétanque;PETANQUE CLUB LEON VIALA;;;;;;;Jules Julien;ENSEMBLE SOCIAL JULES JULIEN;BOULODROME LEON VIALA;42;Avenue de Rangueil;31400.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.573506, 1.459086
10/03/2011 15:37:53;pétanque;PETANQUE DE LA DIGUE;;;139.0;;;;Saint Cyprien;COURS DILLON;BOULODROME DE LA DIGUE FER A CHEVAL;;Cours Dillon;31300.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;43.593213, 1.435098
14/01/2011 15:19:42;pétanque;RASPAIL PETANQUE CLUB COTE PAVEE;;;154.0;;;;Pont des Demoiselles;GROUPE SCOLAIRE COURREGE;BOULODROME EMILE LAFONT;254;Avenue Jean Rieux;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.589777, 1.470622
10/03/2011 14:53:14;pétanque;SPORT OLYMPIQUE BONNEFOY;;;;;boulodrome des Archives;;Roseraie;ARCHIVES MUNICIPALES;BOULODROME PERIOLE;6;Rue des Archives;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.623643, 1.461253
31/01/2011 16:10:35;hockey;TOULOUSE ROLLER HOCKEY CLUB LES HOCKLINES;331879.0;31AS1195;16031011.0;;;www.hocklines.free.fr;;ZONE DE LA RAMEE;GYMNASE LA RAMEE;;;31170.0;TOURNEFEUILLE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.583911, 1.342531
29/01/2013 15:09:16;roller;ROLLER DERBY TOULOUSE;W313013628;31046.0;;Appt 83;;www.rollerderbytoulouse.com;;;;;;;;Non;Non;Non;Non;Non;Oui;Non;Non;Non;43.604268, 1.441019
12/10/2011 15:07:40;roller;UNION SPORTIVE TOULOUSE COLLINE;12461.0;AS 31268;31015.0;;chez M. François ORTUNO;;Minimes;STADE DES MINIMES;GYMNASE MINIMES ARNAUNE;105;Avenue Frédéric Estèbe;31200.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.621562, 1.436936
24/05/2011 11:18:23;rugby;FCTT - FOOTBALL CLUB TOAC TOEC;;;53745.0;;;www.fcttrugby.com;Casselardit;STADE DU TOEC;STADE DU TOEC;8;Rue Ernest Dufer;31300.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;43.597143, 1.403025
17/03/2011 14:05:48;rugby;TOULOUSE LALANDE AUCAMVILLE XV;;;;;;;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.667997, 1.429367
03/10/2007 10:20:46;BOXE FRANCAISE;TOAC - TOULOUSE OLYMPIQUE AVIATION CLUB - OMNISPORT;;;;;;;Sept Deniers;Complexe du TOAC;Gymnase Emile Dewoitine;20;Chemin de Garric;31200.0;Toulouse;Non;Non;Non;Non;Non;Oui;Non;Non;Non;43.620162, 1.408135
10/03/2011 17:20:47;BOXE FRANCAISE;TOULOUSE MULTI BOXE;;;31040.0;Escalier 2;;tmboxe.free.fr;Patte d'Oie;COMPLEXE PRIVÉ;Académie des Arts Martiaux de Toulouse;38;Avenue de Lombez;31300.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.582, 1.448621
24/03/2009 17:00:08;kick boxing;ROYAL BOXING;4.18698570001e+12;31AS1446;100186.0;;;www.royalnaresuanboxing.com;Patte d'Oie;COMPLEXE PRIVÉ;Royal Naresuan Boxing;20;Rue Adolphe Coll;31300.0;Toulouse;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.598025, 1.424785
15/02/2011 17:10:53;ski alpin;ASSOCIATION PYRENEES CLUB;W313004198;31AS105;11329.0;;;www.pyrenees-club.asso.fr;;Extérieurs de Toulouse;Les Alpes;;;;Dans les Alpes;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
24/03/2009 17:00:40;ski alpin;SKI AFPA TOULOUSE;321539.0;;11309.0;BP 24426;;skiafpa.free.fr;;Extérieurs de Toulouse;Les Pyrénées;;;;Dans les Pyrénées;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;
21/01/2011 17:25:48;ski nautique;SKI CLUB DE LA PENICHE;11618.0;3196ET0134;3103.0;Prairie des Filtres;;www.skiclubdelapeniche.com;Saint Cyprien;Prairie des filtres;Prairie des Filtres;;Cours Dillon;31300.0;Toulouse;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;
05/01/2009 12:07:34;ski nautique;TELESKINAUTIQUE DE SESQUIERES;105218.0;31AS1011;3102.0;;Z.I de Sesquières;www.teleskitoulouse.com;Ginestous;ZONE RECREATIVE DE SESQUIERES;LAC DE SESQUIERES;;Chemin de Fenouillet;31200.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;43.647997, 1.414089
09/02/2011 15:58:18;tennis de table;CLUB TOULOUSAIN DU SPORT ADAPTE;;;;;;;Mirail Université;COSEC MIRAIL;COSEC DU MIRAIL;6;Rue Ferdinand Laulanie;31100.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;43.616859, 1.421328
09/12/2011 16:55:43;BOULES LYONNAISES;AMICALE BOULISTE DE SALONIQUE;;;;;;;Guilheméry;ECOLE MATERNELLE LA GLOIRE;BOULODROME SALONIQUE;57;Avenue de la Gloire;31500.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Oui;Non;43.606838, 1.465845
14/01/2011 14:15:06;BOULES LYONNAISES;CLUB SPORTIF SAUZELONG RANGUEIL;;;;;Chalet de l'amitié;;Jules Julien;BOULODROME ETIENNE ROUX;BOULODROME ETIENNE ROUX;1;Avenue Léon Viala;31400.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;43.574958, 1.453086
25/09/2007 09:57:44;BOULES LYONNAISES;TEC - Toulouse Electrogaz Club;;;;;;jean.marc.fochesato@cegetel.net;Amidonniers;Complexe du TEC;Boulodrome du Bazacle;2;Impasse du Ramier des Catalans;31000.0;Toulouse;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;
06/02/2013 14:20:45;SPORT EN MILIEU RURAL;BEST - Bien Etre par le Sport pour Tous;;;31021.0;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.642327, 1.524252
07/10/2011 17:22:34;tae kwon do;ASPTT section TAEKWONDO;;;310732.0;;;www.toulouse.asptt.com;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.604268, 1.441019
10/03/2011 10:40:34;tae kwon do;TAEKWONDO CLUB BORDEROUGE;;;310993.0;Apt 17 - Bât.16 - 1er étage;;taekwondo.borderouge.free.fr;Croix Daurade;COMPLEXE PRIVÉ;Dojo de Borderouge;3;Rue Hubert Monloup;;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.577778, 1.482932
13/05/2011 15:08:01;SONMUDO;ECOLE FRANCAISE DE SONMUDO;3/36667;;;;;www.sonmudo.fr;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Non;Oui;43.604268, 1.441019
09/02/2011 14:16:30;taï chi chuan/Qi Gong;DOUCEUR DE VIE;3/29137;;60910407.0;;;www.douceurdevie.com;Château de L'Hers;Salle SCHIAVY;Salle SCHIAVY;42;Rue Henriette Achiary;;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;
21/01/2009 15:20:51;tennis;A S MACCABI TOULOUSE;;;23310749.0;;section tennis;www.maccabitoulouse.com;Juncasse - Argoulets;LES ARGOULETS;TENNIS ARGOULETS;29;Rue de Rabastens;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.600443, 1.446392
07/04/2011 10:40:39;tennis;OLYMPE BADMINTON CLUB;;;23310076.0;;;www.club.fft.fr/olympetoulouse;Ginestous;Complexe Olympe;Tennis Olympe;200;Route de Blagnac;31200.0;Toulouse;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;
16/03/2010 16:58:40;tennis;TOEC TENNIS;;;;;;;Casselardit;STADE DU TOEC;STADE DU TOEC;8;Rue Ernest Dufer;31300.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.597143, 1.403025
13/05/2011 16:26:52;tennis;TUC OMNISPORTS- Toulouse Université Club;;;23310086.0;Stade Daniel FAUCHER;;www.tuc.asso.fr;Ramier;Stade Universitaire Daniel Faucher;Tennis Stade Universitaire Daniel Faucher;;Allée du Professeur Camille Soula;31400.0;Toulouse;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;43.580038, 1.435198
24/03/2009 16:08:46;tennis de table;ASCM - ASSOCIATION SPORTIVE ET CULTURELLE MONTAUDRAN;;;22310070.0;;;ascmmontaudran.free.fr/;Montaudran Lespinet;Nouveau Complexe Municipal;Centre d'animation Montaudran;3;Impasse Gaston Genin;31400.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.573964, 1.48466
21/01/2009 15:22:57;tir sportif;A S MACCABI TOULOUSE;;;1931025.0;;section tir sportif;www.maccabitoulouse.com;;COMPLEXE PRIVÉ;Stand de la Forêt;;;31660.0;Bessières;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
23/03/2011 10:43:41;tir sportif;CSAG - CLUB SPORTIF ET ARTISTIQUE DE GARNISON TOULOUSE;;;1931089.0;;;csagtoulouse.free.fr/;;Quartier Balma Ballon;Quartier Balma Ballon;;;31130.0;Balma;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
28/03/2011 11:58:30;tir sportif;TIR SPORTIF TOULOUSE BESSIERES;;;1931055.0;;;;;COMPLEXE PRIVÉ;Stand de la Forêt;;;31660.0;Bessières;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.778738, 1.632528
19/02/2009 17:36:32;tir sportif;TOAC section TIR;;;1931007.0;;;;;;;;;;;Non;Non;Non;Non;Non;Oui;Non;Non;Non;43.497941, 1.311634
06/10/2009 11:27:18;tir à l'arc;TAC - Toulouse Athlétic Club;;;;;;;La Fourguette;COMPLEXE SPORTIF DE GIRONIS;GYMNASE GIRONIS;35;Rue de Gironis;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.601379, 1.393378
13/08/2007 10:38:24;duathlon et triathlon;TOAC - TOULOUSE OLYMPIQUE AVIATION CLUB - OMNISPORT;;;12012.0;;;www.chez.com/toactri/;Bellefontaine;ALBAN MINVILLE;PISCINE ALBAN MINVILLE;63;Allée de Bellefontaine;31100.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;43.619471, 1.302739
05/01/2009 17:07:40;duathlon et triathlon;TOULOUSE TRIATHLON;321727.0;31AS649;12035.0;Appt 1202;;www.toulouse-tri.com;Barrière de Paris;ENSEMBLE SCOLAIRE TLSE LAUTREC;PISCINE TOULOUSE LAUTREC;26;Impasse Barthe;31200.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.601659, 1.479877
13/05/2011 16:23:00;duathlon et triathlon;TUC TRI 31;;;12052.0;;;www.tuc-triathlon.com;Ramier;Stade Universitaire Daniel Faucher;Stade Universitaire Daniel Faucher;;Allée du Professeur Camille Soula;31400.0;Toulouse;Non;Non;Non;Non;Non;Oui;Oui;Oui;Non;43.491091, 1.406725
26/12/2008 16:13:34;ULM et voltige;AVAT - Association Vélivole et Aéronautique Toulousaine;21749.0;31AS562;733106.0;;;avat.free.fr;;COMPLEXE PRIVÉ;Aérodrome de Bourg Saint Bernard;;;31570.0;Bourg Saint Bernard;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;43.601522, 1.712288
11/02/2009 10:00:00;BEACH VOLLEY;BEACH VOLLEY TOULOUSAIN;W313009123;31AS1481;310026.0;chez Edwige FAGGIANELLI;;www.beachvolleytoulousain.com;Ramier;Stade Universitaire Daniel Faucher;Stade Universitaire Daniel Faucher;;Allée du Professeur Camille Soula;31400.0;Toulouse;Non;Non;Non;Oui;Oui;Oui;Non;Non;Non;
27/01/2012 11:54:16;VOLLEY BALL;ASSOCIATION SPORTIVE TOULOUSE LARDENNE;;;320019.0;;;lardenneac.site.voila.fr;;PETIT CAPITOLE;GYMNASE LARDENNE;;;31100.0;TOULOUSE;Non;Non;Oui;Non;Non;Oui;Oui;Non;Oui;43.604268, 1.441019
18/09/2007 17:15:55;VOLLEY BALL;ASSOCIATION STADE TOULOUSAIN RUGBY;;;311587.0;;;;Faourette;ENSEMBLE LA FAOURETTE;GYMNASE LA FAOURETTE;18;Rue Paul Lambert;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.726141, 1.358528
18/09/2007 17:15:55;VOLLEY BALL;ASSOCIATION STADE TOULOUSAIN RUGBY;;;311587.0;;;;Saint Aubin - Dupuy;ENSEMBLE LEO LAGRANGE;GYMNASE LEO LAGRANGE;54;Rue des Sept Troubadours;31000.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.75104, 1.369518
13/06/2013 11:51:11;VOLLEY BALL;SPACER'S TOAC-TUC VOLLEY-BALL;;;314739.0;;Palais des sports;www.spacerstoulouse.fr;Compans;ENSEMBLE COMPANS;GYMNASE COMPANS CAFFARELLI;1;Rue du Canon d' Arcole;31000.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;Oui;43.61299, 1.435779
13/06/2013 11:51:11;VOLLEY BALL;SPACER'S TOAC-TUC VOLLEY-BALL;;;314739.0;;Palais des sports;www.spacerstoulouse.fr;Saint Cyprien;ECOLE MATERNELLE LAMARTINE;GYMNASE PUIG;4;Rue Coupefer;31300.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;Oui;43.598846, 1.441645
18/04/2012 17:13:02;wushu;MIDI PYRENEES SHAOLIN SI WASHU QUAN - ECOLE SHI MIAOFENG;;;;;;shaolinmidipyrenees.org;Matabiau;COMPLEXE PRIVÉ;Judo Olympia Gym;9;Rue Caffarelli;31000.0;Toulouse;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.608465, 1.450373
18/09/2013 10:54:13;YOGA;CYSO - Cercle de Yoga du Sud Ouest;W 313010402;;;n°63 - les Mûriers;;www.cyso-yoga.org;Rangueil - CHR - Facultés;COMPLEXE PRIVÉ;Gymnase du Lycée Bellevue;;Route de Narbonne;31400.0;Toulouse;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.568919, 1.423578
05/09/2013 14:55:40;YOGA;SILENCE ET RYTHME;W313019936;;;;;www.yoga-silenceetrythme.fr;;;;;;;;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
06/09/2012 14:05:34;YOGA;YOGA POUR TOUS TOULOUSE;W313017834;;;;;www.yogapourtous.fr;Sauzelong - Rangueil;COMPLEXE PRIVÉ;Salle de Judo Saouzeloung;28;Rue Jeanne Marvig;31400.0;TOULOUSE;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.579592, 1.461915
26/02/2009 15:51:55;rugby;TCMS section RUGBY;6106.0;16076.0;53894.0;;;;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Oui;43.664547, 1.503845
13/05/2011 16:28:00;rugby;TUC section RUGBY XV;W313002854;31AS1482;;STADE A. COULON;BIS;www.tuc.asso.fr;;;;;;;;Non;Non;Non;Oui;Oui;Oui;Non;Non;Non;43.604268, 1.441019
25/03/2009 09:19:46;sambo;Judo Club Pradettes;;;;;;judopradettes.free.fr/index;Les Pradettes;GROUPE SCOL FERDINAND LESSEPS;GYMNASE DES PRADETTES;6;Rue Ferdinand de Lesseps;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.578802, 1.383944
12/01/2009 14:37:11;BOXE FRANCAISE;CLUB DE KARATE - BOXE FRANCAISE DES PRADETTES;W313002811;31AS1020;31035.0;;;CKP.neuf.fr;Les Pradettes;GROUPE SCOL FERDINAND LESSEPS;GYMNASE DES PRADETTES;6;Rue Ferdinand de Lesseps;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.578802, 1.383944
25/02/2009 18:01:49;BOXE FRANCAISE;TCMS section BOXE FRANCAISE;6106.0;16076.0;31003.0;;;;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
10/03/2011 17:20:47;BOXE FRANCAISE;TOULOUSE MULTI BOXE;;;31040.0;Escalier 2;;tmboxe.free.fr;Sauzelong - Rangueil;ENSEMBLE RANGUEIL;COSEC RANGUEIL;27;Chemin du Canal;31400.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.572931, 1.463274
09/10/2007 10:47:25;savate;ASVEC Toulouse Mirail;;;;BP 1373;;;Mirail Université;COSEC MIRAIL;COSEC DU MIRAIL;6;Rue Ferdinand Laulanie;31100.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;
09/10/2007 10:47:25;savate;ASVEC Toulouse Mirail;;;;BP 1373;;;Reynerie;ENSEMBLE SPORT EDUCAT REYNERIE;COSEC REYNERIE;7;Cheminement Jean-François Lesueur;31100.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;
10/03/2011 17:21:09;savate;TOULOUSE MULTI BOXE;;;31040.0;Escalier 2;;tmboxe.free.fr;Patte d'Oie;COMPLEXE PRIVÉ;Académie des Arts Martiaux de Toulouse;38;Avenue de Lombez;31300.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.582, 1.448621
02/08/2007 15:29:15;ski alpin;TCMS OMNISPORT - TOULOUSE CHEMINOT MARENGO SPORTS;;;;;;;;Extérieurs de Toulouse;Les Pyrénées;;;;Dans les Pyrénées;Non;Non;Non;Non;Oui;Oui;Oui;Non;Oui;43.604268, 1.441019
13/05/2011 15:09:36;ski de fond;CLUB ALPIN FRANCAIS DE TOULOUSE;;;3100.0;;;caftoulouse.free.fr;;Extérieurs de Toulouse;Les Alpes;;;;Dans les Alpes;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.604268, 1.441019
23/03/2011 14:30:42;spéléologie;GROUPE SPELEOLOGIQUE DE TOULOUSE;;;;;;speleotoulouse.free.fr;Saint Martin du Touch;COMPLEXE PRIVÉ;Espace Loisirs Arts Culture Airbus France;316;Route de Bayonne;31300.0;Toulouse;Non;Non;Non;Non;Non;Oui;Non;Non;Non;43.568919, 1.423578
13/07/2010 09:21:00;gymnastique artistique;ETOILE GYMNIQUE DE COLOMIERS;7830.0;15991.0;20031.035;;Bis;etoilegymnique.fr;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;Non;43.612602, 1.335509
14/01/2011 10:57:14;BOULES LYONNAISES;AMICALE BOULISTE CROIX DAURADE;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.604268, 1.441019
13/05/2013 11:19:07;BOULES LYONNAISES;ENTENTE SPORTIVE BOULISTE TOULOUSAINE;;;310110.0;;;;Juncasse - Argoulets;MAIRIE ANNEXE ROSERAIE;BOULODROME COUVERT RENE CANNIZZO;8;Avenue du Parc;31500.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;43.621158, 1.47173
16/08/2007 16:59:14;BALLET SUR GLACE;TOULOUSE CLUB DE PATINAGE;;;31003.0;;;toulouseclubpatinage.com;Juncasse - Argoulets;LES ARGOULETS;PATINOIRE FRATERNITE;31;Avenue de l' Hers;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.492469, 1.542317
25/02/2011 11:50:54;BALLET SUR GLACE;TOULOUSE SPORTS DE GLACE;;;31002.0;;;www.tsgpatinage.com;Juncasse - Argoulets;LES ARGOULETS;PATINOIRE FRATERNITE;31;Avenue de l' Hers;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;43.608324, 1.498483
25/02/2011 11:53:54;patinage artistique;TOULOUSE SPORTS DE GLACE;;;31002.0;;;www.tsgpatinage.com;Rangueil - CHR - Facultés;ENSEMBLE SPORTIF BELLEVUE;PATINOIRE BELLEVUE;86;Chemin de la Salade Ponsan;31400.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;
06/11/2007 17:54:11;tae kwon do;Académie des Arts Martiaux de Toulouse;;;;;;;Patte d'Oie;COMPLEXE PRIVÉ;Académie des Arts Martiaux de Toulouse;38;Avenue de Lombez;31300.0;TOULOUSE;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.591386, 1.347076
30/09/2008 16:39:40;tae kwon do;Ecole d'Arts Martiaux;;;310521.0;;;teamtkd.free.fr;Arnaud Bernard;LYCEE ST SERNIN MAISON MUTILE;GYMNASE SAINT SERNIN;1;Place Saint Sernin;31000.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.618824, 1.433018
20/10/2011 17:03:31;tae kwon do;ECOLE TRADITIONNELLE DE TAEKWONDO;;;310056.0;Appt 671;;;;ENSEMBLE VALMY BELLEFONTAINE;SALLE 1 D'ARTS MARTIAUX VALMY;;;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
04/10/2011 17:15:07;tae kwon do;TOULOUSE CLUB MODERN SPORT;;;310981.0;;;;Saint Aubin - Dupuy;ENSEMBLE LEO LAGRANGE;GYMNASE LEO LAGRANGE;54;Rue des Sept Troubadours;31000.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;43.656548, 1.475132
18/04/2012 17:11:46;Qi Gong;MIDI PYRENEES SHAOLIN SI WASHU QUAN - ECOLE SHI MIAOFENG;;;;;;shaolinmidipyrenees.org;Matabiau;COMPLEXE PRIVÉ;Judo Olympia Gym;9;Rue Caffarelli;31000.0;Toulouse;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.608465, 1.450373
09/02/2011 14:16:30;taï chi chuan/Qi Gong;DOUCEUR DE VIE;3/29137;;60910407.0;;;www.douceurdevie.com;Bonnefoy;Nouveau Complexe Municipal;Espace Bonnefoy;4;Rue du Faubourg Bonnefoy;31500.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;
04/10/2011 17:14:28;taiso;TSUBAKI DOJO TOULOUSE KARATE;;;;Appt. 15;;www.tsubakidojo.fr;Saint Aubin - Dupuy;ENSEMBLE LEO LAGRANGE;GYMNASE LEO LAGRANGE;54;Rue des Sept Troubadours;31000.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.596669, 1.433897
05/10/2007 17:06:34;tennis;ASSOCIATION SPORTIVE AIR FRANCE;W311001621;31AS479;;;Amicale Sportive Air France Industrie;;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;
26/06/2007 10:53:50;tennis;ASVEC Toulouse Mirail;;;;B.P.1373;;;Bellefontaine;ENSEMBLE VALMY BELLEFONTAINE;TENNIS VALMY;;Cheminement Guillaume et Joseph Bouton;31100.0;TOULOUSE;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;43.559134, 1.398651
10/03/2011 15:36:13;tennis;ROWING NOUVEAU;;;23310158.0;;;;Ramier;COMPLEXE PRIVÉ;Rowing Nouveau;;Allée Alfred Mayssonnie;31400.0;Toulouse;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.590233, 1.436469
16/04/2009 15:13:52;tennis;STADE TOULOUSAIN section TENNIS;;;23310080.0;;;stadetoulousain-tennis.asso.fr;;;;;;;;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;43.604268, 1.441019
03/10/2007 15:06:15;tennis;TAC - Toulouse Athlétic Club;;;;;;tactennisclub.fr.st;La Fourguette;Stade du TAC;Stade de Gironis;1;Rue de Gironis;31100.0;Toulouse;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.564802, 1.414267
04/10/2011 16:22:27;tennis;TCMS section TENNIS;303106.0;16076.0;23310165.0;;;tcms-tennis.clubeo.com;Juncasse - Argoulets;Complexe du TCMS;Stade Surcouf;2;Avenue de l' Hers;31500.0;Toulouse;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;43.613425, 1.478851
05/01/2009 17:07:40;duathlon et triathlon;TOULOUSE TRIATHLON;321727.0;31AS649;12035.0;Appt 1202;;www.toulouse-tri.com;Ramier;PARC DES SPORTS;PISCINE NAKACHE;7;Allée Gabriel Biénès;31400.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.627001, 1.467113
13/06/2013 11:51:11;VOLLEY BALL;SPACER'S TOAC-TUC VOLLEY-BALL;;;314739.0;;Palais des sports;www.spacerstoulouse.fr;Barrière de Paris;ENSEMBLE SCOLAIRE TLSE LAUTREC;GYMNASE TOULOUSE LAUTREC;46;Impasse Barthe;31200.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;Oui;43.609004, 1.438261
28/03/2011 12:00:22;VOLLEY BALL;TAC section VOLLEY-BALL;;;;;;;La Fourguette;COMPLEXE SPORTIF DE GIRONIS;GYMNASE GIRONIS;35;Rue de Gironis;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Oui;43.508691, 1.386001
18/09/2013 10:54:13;YOGA;CYSO - Cercle de Yoga du Sud Ouest;W 313010402;;;n°63 - les Mûriers;;www.cyso-yoga.org;;CEAT;CEAT;;;31500.0;TOULOUSE;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.604268, 1.441019
